sku_id,forecast_demand,actual_units,stock_on_hand,stockout_risk,overstock_risk,demand_risk,inventory_risk_score,inventory_coverage_weeks,risk_level,primary_risk_driver,business_priority,sku_name,category,inventory_gap,recommended_replenishment_units,excess_inventory_units,inventory_status,recommended_action,business_recommendation,unit_price,unit_cost,sales_value_at_risk,capital_locked_in_overstock,forecast_error,absolute_error
SKU01717,150.0,129.0,429.0,0.0,100.0,0.0,20.0,2.86,Low,Overstock,Low,EliteHome Bottled Water 500ml,Beverages,279.0,0.0,279.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,289.99,226.29,0.0,63134.91,-21.0,21.0
SKU01718,124.0,156.0,32.0,0.0,100.0,0.0,20.0,0.26,Low,Overstock,Low,GoldenHarvest Men's Wear Pack of 6,Apparel & Footwear,-92.0,92.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1752.89,1265.97,161265.88,0.0,32.0,32.0
SKU01719,123.0,126.0,287.0,0.0,100.0,0.0,20.0,2.33,Low,Overstock,Low,DailyBest Spices & Seasoning Medium,Grocery,164.0,0.0,164.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,460.32,349.47,0.0,57313.08,3.0,3.0
SKU01720,154.0,212.0,43.0,0.0,100.0,0.0,20.0,0.28,Low,Overstock,Low,FreshFarm Men's Wear Small,Apparel & Footwear,-111.0,111.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2353.73,1861.46,261264.03,0.0,58.0,58.0
SKU01721,133.0,126.0,82.0,0.0,100.0,0.0,20.0,0.62,Low,Overstock,Low,CrispKing Rice & Grains Pack of 6,Grocery,-51.0,51.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,505.25,366.43,25767.75,0.0,-7.0,7.0
SKU01722,119.0,116.0,72.0,0.0,100.0,0.0,20.0,0.61,Low,Overstock,Low,ValueChoice Chocolates Small,Snacks & Confectionery,-47.0,47.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,159.4,108.21,7491.8,0.0,-3.0,3.0
SKU01726,125.0,119.0,43.0,0.0,100.0,0.0,20.0,0.34,Low,Overstock,Low,SoftTouch Juices Small,Beverages,-82.0,82.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,126.0,95.43,10332.0,0.0,-6.0,6.0
SKU01727,161.0,145.0,132.0,0.0,100.0,0.0,20.0,0.82,Low,Overstock,Low,QuickBite Chocolates 500ml,Snacks & Confectionery,-29.0,29.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,108.74,73.21,3153.46,0.0,-16.0,16.0
SKU01728,152.0,104.0,88.0,0.0,100.0,0.0,20.0,0.58,Low,Overstock,Low,QuickBite Cookware Family Pack,Home & Kitchen,-64.0,64.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1907.83,1418.24,122101.12,0.0,-48.0,48.0
SKU01729,122.0,153.0,183.0,0.0,100.0,0.0,20.0,1.5,Low,Overstock,Low,NatureBlend Batteries 500g,Electronics & Accessories,61.0,0.0,61.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2438.69,1631.84,0.0,99542.24,31.0,31.0
SKU01733,82.0,118.0,58.0,0.0,100.0,0.0,20.0,0.71,Low,Overstock,Low,NutriPlus Namkeen Pack of 12,Snacks & Confectionery,-24.0,24.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,41.71,25.04,1001.04,0.0,36.0,36.0
SKU01734,145.0,169.0,58.0,0.0,100.0,0.0,20.0,0.4,Low,Overstock,Low,EliteHome Cookware 2kg,Home & Kitchen,-87.0,87.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2832.13,2074.54,246395.31,0.0,24.0,24.0
SKU01735,132.0,117.0,145.0,0.0,100.0,0.0,20.0,1.1,Low,Overstock,Low,HealthFirst Vitamins & Supplements 100g,Health & Wellness,13.0,0.0,13.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,997.19,591.26,0.0,7686.38,-15.0,15.0
SKU01738,195.0,183.0,96.0,0.0,100.0,0.0,20.0,0.49,Low,Overstock,Low,BasicNeeds Hair Care 500ml,Personal Care,-99.0,99.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,676.75,380.86,66998.25,0.0,-12.0,12.0
SKU01739,154.0,140.0,158.0,0.0,100.0,0.0,20.0,1.03,Low,Overstock,Low,FamilyChoice Rice & Grains Large,Grocery,4.0,0.0,4.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,501.28,335.99,0.0,1343.96,-14.0,14.0
SKU01740,196.0,165.0,86.0,0.0,100.0,0.0,20.0,0.44,Low,Overstock,Low,PurePlus Pest Control Medium,Home Care,-110.0,110.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,535.95,324.61,58954.5,0.0,-31.0,31.0
SKU01741,110.0,109.0,138.0,0.0,100.0,0.0,20.0,1.25,Low,Overstock,Low,SunriseFoods Chips & Crisps Small,Snacks & Confectionery,28.0,0.0,28.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,153.81,88.55,0.0,2479.4,-1.0,1.0
SKU01742,163.0,141.0,69.0,0.0,100.0,0.0,20.0,0.42,Low,Overstock,Low,GoldenHarvest Biscuits & Cookies 100g,Snacks & Confectionery,-94.0,94.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,65.38,36.94,6145.72,0.0,-22.0,22.0
SKU01744,116.0,162.0,150.0,0.0,100.0,0.0,20.0,1.29,Low,Overstock,Low,PurePlus Small Appliances 500ml,Electronics & Accessories,34.0,0.0,34.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1152.42,708.58,0.0,24091.72,46.0,46.0
SKU01745,108.0,112.0,83.0,0.0,100.0,0.0,20.0,0.77,Low,Overstock,Low,ValueChoice Coffee Pack of 6,Beverages,-25.0,25.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,122.25,84.22,3056.25,0.0,4.0,4.0
SKU01748,110.0,145.0,111.0,0.0,100.0,0.0,20.0,1.01,Low,Overstock,Low,SoftTouch Cookware 250g,Home & Kitchen,1.0,0.0,1.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,750.21,417.73,0.0,417.73,35.0,35.0
SKU01750,137.0,134.0,115.0,0.0,100.0,0.0,20.0,0.84,Low,Overstock,Low,QuickBite Men's Grooming Small,Personal Care,-22.0,22.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,225.67,169.03,4964.74,0.0,-3.0,3.0
SKU01753,150.0,196.0,96.0,0.0,100.0,0.0,20.0,0.64,Low,Overstock,Low,GoldenHarvest Small Appliances 2L,Electronics & Accessories,-54.0,54.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2122.2,1631.44,114598.8,0.0,46.0,46.0
SKU01754,86.0,78.0,387.0,0.0,100.0,0.0,20.0,4.5,Low,Overstock,Low,EverydayPlus Chocolates 250g,Snacks & Confectionery,301.0,0.0,301.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,85.71,51.7,0.0,15561.7,-8.0,8.0
SKU01755,220.0,207.0,187.0,0.0,100.0,0.0,20.0,0.85,Low,Overstock,Low,MetroBrand Bread Family Pack,Dairy & Bakery,-33.0,33.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,158.5,121.7,5230.5,0.0,-13.0,13.0
SKU01756,216.0,216.0,223.0,0.0,100.0,0.0,20.0,1.03,Low,Overstock,Low,EverydayPlus Chips & Crisps 500g,Snacks & Confectionery,7.0,0.0,7.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,147.79,108.83,0.0,761.81,0.0,0.0
SKU01757,127.0,199.0,51.0,0.0,100.0,0.0,20.0,0.4,Low,Overstock,Low,BasicNeeds Milk 2kg,Dairy & Bakery,-76.0,76.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,92.06,67.41,6996.56,0.0,72.0,72.0
SKU01758,139.0,145.0,112.0,0.0,100.0,0.0,20.0,0.81,Low,Overstock,Low,PurePlus Soft Drinks Family Pack,Beverages,-27.0,27.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,127.26,97.7,3436.02,0.0,6.0,6.0
SKU01760,145.0,152.0,101.0,0.0,100.0,0.0,20.0,0.7,Low,Overstock,Low,PrimeCare Office Supplies 500g,Stationery & Office,-44.0,44.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,257.59,176.48,11333.96,0.0,7.0,7.0
SKU01761,223.0,280.0,67.0,0.0,100.0,0.0,20.0,0.3,Low,Overstock,Low,CrispKing Flour & Atta 1L,Grocery,-156.0,156.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,308.43,206.92,48115.08,0.0,57.0,57.0
SKU01762,102.0,101.0,380.0,0.0,100.0,0.0,20.0,3.73,Low,Overstock,Low,QuickBite Home Decor 250g,Home & Kitchen,278.0,0.0,278.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2255.17,1614.7,0.0,448886.6,-1.0,1.0
SKU01766,117.0,91.0,310.0,0.0,100.0,0.0,20.0,2.65,Low,Overstock,Low,DailyBest Ready Meals Large,Frozen Foods,193.0,0.0,193.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1036.35,690.64,0.0,133293.52,-26.0,26.0
SKU01767,184.0,172.0,109.0,0.0,100.0,0.0,20.0,0.59,Low,Overstock,Low,PrimeCare Milk 2L,Dairy & Bakery,-75.0,75.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,219.82,133.65,16486.5,0.0,-12.0,12.0
SKU01768,171.0,154.0,60.0,0.0,100.0,0.0,20.0,0.35,Low,Overstock,Low,PureLife Laundry Pack of 6,Home Care,-111.0,111.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,361.67,210.55,40145.37,0.0,-17.0,17.0
SKU01771,128.0,127.0,31.0,0.0,100.0,0.0,20.0,0.24,Low,Overstock,Low,PremiumSelect Hair Care 100g,Personal Care,-97.0,97.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,336.08,200.22,32599.76,0.0,-1.0,1.0
SKU01772,160.0,140.0,118.0,0.0,100.0,0.0,20.0,0.74,Low,Overstock,Low,NovaFresh Frozen Meat Large,Frozen Foods,-42.0,42.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,252.57,199.03,10607.94,0.0,-20.0,20.0
SKU01773,92.0,139.0,24.0,0.0,100.0,0.0,20.0,0.26,Low,Overstock,Low,DailyBest Women's Wear 1L,Apparel & Footwear,-68.0,68.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2961.29,1650.3,201367.72,0.0,47.0,47.0
SKU01776,135.0,148.0,265.0,0.0,100.0,0.0,20.0,1.96,Low,Overstock,Low,SunriseFoods Soft Drinks Pack of 6,Beverages,130.0,0.0,130.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,149.32,90.22,0.0,11728.6,13.0,13.0
SKU01777,85.0,147.0,46.0,0.0,100.0,0.0,20.0,0.54,Low,Overstock,Low,UrbanBite Hair Care 250ml,Personal Care,-39.0,39.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,485.89,289.34,18949.71,0.0,62.0,62.0
SKU01779,178.0,146.0,216.0,0.0,100.0,0.0,20.0,1.21,Low,Overstock,Low,CityFresh Namkeen 1kg,Snacks & Confectionery,38.0,0.0,38.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,130.19,94.26,0.0,3581.88,-32.0,32.0
SKU01781,102.0,114.0,26.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,CrispKing Soft Drinks 2L,Beverages,-76.0,76.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,260.71,194.31,19813.96,0.0,12.0,12.0
SKU01782,86.0,151.0,169.0,0.0,100.0,0.0,20.0,1.97,Low,Overstock,Low,GoldenHarvest Air Fresheners 1L,Home Care,83.0,0.0,83.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,247.79,186.78,0.0,15502.74,65.0,65.0
SKU01785,176.0,202.0,87.0,0.0,100.0,0.0,20.0,0.49,Low,Overstock,Low,UrbanBite Bottled Water 100g,Beverages,-89.0,89.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,110.74,83.51,9855.86,0.0,26.0,26.0
SKU01786,190.0,194.0,118.0,0.0,100.0,0.0,20.0,0.62,Low,Overstock,Low,FreshFarm Juices 1L,Beverages,-72.0,72.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,299.03,165.59,21530.16,0.0,4.0,4.0
SKU01788,170.0,156.0,89.0,0.0,100.0,0.0,20.0,0.52,Low,Overstock,Low,NutriPlus Frozen Meat 1L,Frozen Foods,-81.0,81.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,627.45,365.29,50823.45,0.0,-14.0,14.0
SKU01790,103.0,99.0,22.0,0.0,100.0,0.0,20.0,0.21,Low,Overstock,Low,HealthFirst Candy 250ml,Snacks & Confectionery,-81.0,81.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,128.94,101.51,10444.14,0.0,-4.0,4.0
SKU01791,131.0,148.0,62.0,0.0,100.0,0.0,20.0,0.47,Low,Overstock,Low,FreshFarm Coffee 2kg,Beverages,-69.0,69.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,129.55,71.37,8938.95,0.0,17.0,17.0
SKU01792,98.0,90.0,458.0,0.0,100.0,0.0,20.0,4.67,Low,Overstock,Low,SoftTouch Butter & Ghee 500ml,Dairy & Bakery,360.0,0.0,360.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,400.01,250.71,0.0,90255.6,-8.0,8.0
SKU01796,148.0,177.0,73.0,0.0,100.0,0.0,20.0,0.49,Low,Overstock,Low,ValueChoice Tea 500ml,Beverages,-75.0,75.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,75.33,48.79,5649.75,0.0,29.0,29.0
SKU01797,205.0,172.0,154.0,0.0,100.0,0.0,20.0,0.75,Low,Overstock,Low,SunriseFoods Bottled Water Small,Beverages,-51.0,51.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,74.29,56.41,3788.79,0.0,-33.0,33.0
SKU01798,133.0,91.0,106.0,0.0,100.0,0.0,20.0,0.8,Low,Overstock,Low,CityFresh Writing Instruments 100g,Stationery & Office,-27.0,27.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,146.72,96.84,3961.44,0.0,-42.0,42.0
SKU01800,137.0,145.0,45.0,0.0,100.0,0.0,20.0,0.33,Low,Overstock,Low,CityFresh Bread 2kg,Dairy & Bakery,-92.0,92.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,144.95,110.41,13335.4,0.0,8.0,8.0
SKU01801,141.0,134.0,58.0,0.0,100.0,0.0,20.0,0.41,Low,Overstock,Low,PureLife Home Decor 250ml,Home & Kitchen,-83.0,83.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,948.83,564.27,78752.89,0.0,-7.0,7.0
SKU01802,140.0,147.0,125.0,0.0,100.0,0.0,20.0,0.89,Low,Overstock,Low,CrispKing First Aid 1kg,Health & Wellness,-15.0,15.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,813.93,627.76,12208.95,0.0,7.0,7.0
SKU01803,93.0,128.0,125.0,0.0,100.0,0.0,20.0,1.34,Low,Overstock,Low,PureLife Spices & Seasoning 1L,Grocery,32.0,0.0,32.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,316.1,189.07,0.0,6050.24,35.0,35.0
SKU01805,92.0,89.0,275.0,0.0,100.0,0.0,20.0,2.99,Low,Overstock,Low,CleanWave Writing Instruments 500ml,Stationery & Office,183.0,0.0,183.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,158.18,94.75,0.0,17339.25,-3.0,3.0
SKU01807,125.0,125.0,86.0,0.0,100.0,0.0,20.0,0.69,Low,Overstock,Low,PremiumSelect Frozen Vegetables 100g,Frozen Foods,-39.0,39.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,288.3,229.6,11243.7,0.0,0.0,0.0
SKU01810,89.0,142.0,195.0,0.0,100.0,0.0,20.0,2.19,Low,Overstock,Low,QuickBite Chocolates Medium,Snacks & Confectionery,106.0,0.0,106.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,129.49,101.5,0.0,10759.0,53.0,53.0
SKU01811,256.0,245.0,65.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,SmartBuy Cookware 250g,Home & Kitchen,-191.0,191.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1351.94,865.14,258220.54,0.0,-11.0,11.0
SKU01812,110.0,99.0,55.0,0.0,100.0,0.0,20.0,0.5,Low,Overstock,Low,MetroBrand Writing Instruments 100g,Stationery & Office,-55.0,55.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,351.24,208.39,19318.2,0.0,-11.0,11.0
SKU01814,147.0,250.0,24.0,0.0,100.0,0.0,20.0,0.16,Low,Overstock,Low,ValueChoice Kids Wear 500g,Apparel & Footwear,-123.0,123.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,887.42,490.78,109152.66,0.0,103.0,103.0
SKU01815,280.0,314.0,38.0,0.0,100.0,0.0,20.0,0.14,Low,Overstock,Low,GoldenHarvest Men's Wear 2L,Apparel & Footwear,-242.0,242.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1240.67,931.93,300242.14,0.0,34.0,34.0
SKU01817,113.0,116.0,120.0,0.0,100.0,0.0,20.0,1.06,Low,Overstock,Low,NutriPlus Men's Grooming Small,Personal Care,7.0,0.0,7.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,321.17,199.48,0.0,1396.36,3.0,3.0
SKU01818,97.0,105.0,53.0,0.0,100.0,0.0,20.0,0.55,Low,Overstock,Low,CleanWave Surface Cleaners 2L,Home Care,-44.0,44.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,472.39,301.8,20785.16,0.0,8.0,8.0
SKU01820,212.0,167.0,155.0,0.0,100.0,0.0,20.0,0.73,Low,Overstock,Low,PureLife Coffee Small,Beverages,-57.0,57.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,89.1,54.43,5078.7,0.0,-45.0,45.0
SKU01821,112.0,110.0,87.0,0.0,100.0,0.0,20.0,0.78,Low,Overstock,Low,PureLife Men's Wear Pack of 12,Apparel & Footwear,-25.0,25.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2543.99,1468.0,63599.75,0.0,-2.0,2.0
SKU01822,85.0,87.0,421.0,0.0,100.0,0.0,20.0,4.95,Low,Overstock,Low,CleanWave Office Supplies Medium,Stationery & Office,336.0,0.0,336.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,191.35,105.39,0.0,35411.04,2.0,2.0
SKU01824,130.0,120.0,164.0,0.0,100.0,0.0,20.0,1.26,Low,Overstock,Low,PurePlus Bath & Body Family Pack,Personal Care,34.0,0.0,34.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,324.93,215.83,0.0,7338.22,-10.0,10.0
SKU01825,211.0,193.0,49.0,0.0,100.0,0.0,20.0,0.23,Low,Overstock,Low,PrimeCare Frozen Meat Small,Frozen Foods,-162.0,162.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,688.73,406.69,111574.26,0.0,-18.0,18.0
SKU01826,128.0,155.0,43.0,0.0,100.0,0.0,20.0,0.34,Low,Overstock,Low,SoftTouch Spices & Seasoning 100g,Grocery,-85.0,85.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,156.74,89.43,13322.9,0.0,27.0,27.0
SKU01827,82.0,129.0,73.0,0.0,100.0,0.0,20.0,0.89,Low,Overstock,Low,ValueChoice Office Supplies 2kg,Stationery & Office,-9.0,9.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,270.58,167.65,2435.22,0.0,47.0,47.0
SKU01828,115.0,121.0,76.0,0.0,100.0,0.0,20.0,0.66,Low,Overstock,Low,NatureBlend Hair Care Small,Personal Care,-39.0,39.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,523.52,334.32,20417.28,0.0,6.0,6.0
SKU01830,91.0,93.0,435.0,0.0,100.0,0.0,20.0,4.78,Low,Overstock,Low,SunriseFoods Women's Wear Pack of 12,Apparel & Footwear,344.0,0.0,344.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1563.44,899.39,0.0,309390.16,2.0,2.0
SKU01832,143.0,170.0,81.0,0.0,100.0,0.0,20.0,0.57,Low,Overstock,Low,GreenValley First Aid 1kg,Health & Wellness,-62.0,62.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,193.39,119.36,11990.18,0.0,27.0,27.0
SKU01838,115.0,123.0,180.0,0.0,100.0,0.0,20.0,1.57,Low,Overstock,Low,SmartBuy Namkeen Large,Snacks & Confectionery,65.0,0.0,65.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,125.59,86.43,0.0,5617.95,8.0,8.0
SKU01839,166.0,214.0,34.0,0.0,100.0,0.0,20.0,0.2,Low,Overstock,Low,CityFresh Biscuits & Cookies Large,Snacks & Confectionery,-132.0,132.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,153.87,117.01,20310.84,0.0,48.0,48.0
SKU01840,93.0,139.0,169.0,0.0,100.0,0.0,20.0,1.82,Low,Overstock,Low,EliteHome Notebooks Pack of 6,Stationery & Office,76.0,0.0,76.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,117.69,75.55,0.0,5741.8,46.0,46.0
SKU01841,105.0,86.0,135.0,0.0,100.0,0.0,20.0,1.29,Low,Overstock,Low,DailyBest Ice Cream Pack of 6,Frozen Foods,30.0,0.0,30.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,478.63,369.68,0.0,11090.4,-19.0,19.0
SKU01847,132.0,107.0,92.0,0.0,100.0,0.0,20.0,0.7,Low,Overstock,Low,PurePlus Frozen Meat 100g,Frozen Foods,-40.0,40.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,723.74,457.02,28949.6,0.0,-25.0,25.0
SKU01848,120.0,160.0,59.0,0.0,100.0,0.0,20.0,0.49,Low,Overstock,Low,PremiumSelect Writing Instruments 2L,Stationery & Office,-61.0,61.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,274.37,186.82,16736.57,0.0,40.0,40.0
